Q,qT,gamma_q,gamma_g
20.0,0.0271311739158455,0.031750780129220994,0.026424167320467404
20.0,0.029296269534713145,0.03175053080068086,0.026423992038175304
20.0,0.0316341420136378,0.031750240095490205,0.026423787667115933
20.0,0.03415857912398204,0.03174990114796327,0.026423549380454513
20.0,0.03688446891546228,0.03174950595349254,0.026423271550617432
20.0,0.039827887519494266,0.03174904517972934,0.02642294761652724
20.0,0.0430061939593365,0.031748507946500554,0.026422569928850587
20.0,0.046438132526180106,0.03174788156929965,0.026422129569627306
20.0,0.050143943324956794,0.03174715126034256,0.026421616142052132
20.0,0.05414548164181543,0.03174629978019547,0.026421017525487124
20.0,0.05846634683724687,0.031745307031837464,0.026420319589977488
20.0,0.06313202152501222,0.0317441495876962,0.026419505863608604
20.0,0.06817002185769348,0.031742800138655825,0.02641855714495716
20.0,0.07361005980518547,0.03174122685225602,0.026417451051632634
20.0,0.07948421838317882,0.03173939262523982,0.026416161494449558
20.0,0.08582714086505615,0.031737254213226866,0.026414658065088494
20.0,0.09267623509309258,0.03173476121754192,0.026412905323159964
20.0,0.10007189409390034,0.03173185490606501,0.02641086196634538
20.0,0.1080577342992131,0.03172846684133661,0.026408479864712384
20.0,0.11668085277693417,0.0317245172849865,0.026405702937343765
20.0,0.12599210498948737,0.031719913342800374,0.026402465846035325
20.0,0.13604640471757018,0.03171454680932808,0.02639869247695848
20.0,0.14690304791813136,0.031708291664810824,0.026394294176800934
20.0,0.15862606242654873,0.03170100117030824,0.026389167704947744
20.0,0.1712845855654007,0.03169250449919723,0.0263831928577069
20.0,0.18495327188680694,0.03168260283467367,0.02637622971439229
20.0,0.19971273345302737,0.03167106485353533,0.02636811544824881
20.0,0.21565001525190666,0.03165762150643097,0.02635866063776799
20.0,0.23285910855096068,0.03164195999408487,0.026347645005979258
20.0,0.2514415052176477,0.031623716828021724,0.026334812506963273
20.0,0.271506796274968,0.03160246985346641,0.026319865670380548
20.0,0.29317331822241716,0.031577729102050575,0.026302459106643163
20.0,0.31656885093401627,0.031548926333714394,0.026282192068089023
20.0,0.34183137124932444,0.03151540312216646,0.026258599956025298
20.0,0.3691098667017897,0.031476397338441243,0.026231144661038815
20.0,0.3985652141834605,0.03143102789520244,0.026199203626251878
20.0,0.43037112872804567,0.031378277634161775,0.026162057532587664
20.0,0.46471518800784045,0.03131697427520551,0.026118876524743408
20.0,0.5017999385865615,0.031245769404911285,0.026068704930586478
20.0,0.5418440904522979,0.03116311557223341,0.026010444480413397
20.0,0.5850838068754209,0.031067241690387902,0.025942836112657873
20.0,0.6317740971984858,0.030956127128696415,0.02586444056744355
20.0,0.6821903207721968,0.030827475130737615,0.02577361812863734
20.0,0.7366298109070187,0.030678686531559158,0.025668508089876127
20.0,0.795413628417791,0.03050683518323579,0.025547008802204285
20.0,0.8588884551030161,0.03030864704910554,0.025406759521665823
20.0,0.9274286383257363,0.030080485601186174,0.025245125722793645
20.0,1.0014383987540803,0.02981834694942281,0.025059190080371028
20.0,1.0813542142817667,0.029517869022007693,0.02484575193735478
20.0,1.1676473941879328,0.029174360047541925,0.024601338742770408
20.0,1.2608268587175542,0.02878285246065734,0.02432223360298883
20.0,1.3614421404752581,0.028338188999983714,0.02400452364807263
20.0,1.4700866253334408,0.02783514795432127,0.023644174229177462
20.0,1.5874010519682,0.027268613925554307,0.023237133838132723
20.0,1.7140772906618391,0.02663379873929893,0.02277947383402306
20.0,1.8508624236576892,0.02592651385528562,0.022267565307803418
20.0,1.9985631511314703,0.02514349049250122,0.02169829247420003
20.0,2.1580505487636787,0.024282736586369782,0.02106929771576025
20.0,2.330265204971178,0.02334391092525585,0.02037924789606293
20.0,2.516222768095132,0.022328685229345224,0.01962810521728358
20.0,2.7170199362602774,0.02124105607100474,0.018817379547582645
20.0,2.933840925231106,0.02008756254097845,0.01795033402798359
20.0,3.16796445240966,0.01887736487930158,0.017032113397948336
20.0,3.420771278163511,0.017622146030976647,0.016069766313989334
20.0,3.693752348959517,0.016335813241513564,0.015072139927095097
20.0,3.9885175903279935,0.015033999484007066,0.014049637102261895
20.0,4.306805401514532,0.01373339159571376,0.01301384260231978
20.0,4.650492907814756,0.01245093853777973,0.01197704180630113
20.0,5.021607031056006,0.011203013506770432,0.010951670868052293
20.0,5.422336443514807,0.010004612947170774,0.009949747528497303
20.0,5.855044475769317,0.008868671452198745,0.008982334925576145
20.0,6.322283054611631,0.007805554865154329,0.008059086101449574
20.0,6.826807753219917,0.006822768272447225,0.007187905549345404
20.0,7.371594042349695,0.00592488642751739,0.006374748427512659
20.0,7.9598548383870185,0.005113687072157904,0.005623560977102484
20.0,8.595059451754263,0.004388447049683543,0.0049363501024265385
